0,23629.0,0.0,-0.3,-2.875,-0.15
1,7115.0,0.0,-0.3,-2.875,-0.45
2,7114.0,0.0,-0.3,-2.875,-0.75
3,7113.0,0.0,-0.3,-2.875,-1.05
4,7112.0,0.0,-0.3,-2.875,-1.35
5,7111.0,0.0,-0.3,-2.875,-1.65
6,7110.0,0.0,-0.3,-2.875,-1.95
7,7109.0,0.0,-0.3,-2.875,-2.25
8,7108.0,0.0,-0.445,-2.75,-2.25
9,7107.0,0.0,-0.445,-2.75,-1.95
10,7106.0,0.0,-0.445,-2.75,-1.65
11,7105.0,0.0,-0.445,-2.75,-1.35
12,7104.0,0.0,-0.445,-2.75,-1.05
13,7103.0,0.0,-0.445,-2.75,-0.75
14,7102.0,0.0,-0.445,-2.75,-0.45
15,7101.0,0.0,-0.445,-2.75,-0.15
16,7100.0,0.0,-0.5900000000000001,-2.875,-2.25
17,7099.0,0.0,-0.5900000000000001,-2.875,-1.95
18,7098.0,0.0,-0.5900000000000001,-2.875,-1.65
19,7097.0,0.0,-0.5900000000000001,-2.875,-1.35
20,7096.0,0.0,-0.5900000000000001,-2.875,-1.05
21,7095.0,0.0,-0.5900000000000001,-2.875,-0.75
22,7116.0,0.0,-0.5900000000000001,-2.875,-0.45
23,7117.0,0.0,-0.5900000000000001,-2.875,-0.15
24,7118.0,0.0,-1.19,-2.875,-0.15
25,7119.0,0.0,-1.19,-2.875,-0.45
26,7141.0,0.0,-1.19,-2.875,-0.75
27,7140.0,0.0,-1.19,-2.875,-1.05
28,7139.0,0.0,-1.19,-2.875,-1.35
29,7138.0,0.0,-1.19,-2.875,-1.65
30,7137.0,0.0,-1.19,-2.875,-1.95
31,7136.0,0.0,-1.19,-2.875,-2.25
32,7135.0,0.0,-1.3350000000000002,-2.75,-2.25
33,7134.0,0.0,-1.3350000000000002,-2.75,-1.95
34,7133.0,0.0,-1.3350000000000002,-2.75,-1.65
35,7132.0,0.0,-1.3350000000000002,-2.75,-1.35
36,7094.0,0.0,-1.3350000000000002,-2.75,-1.05
37,7131.0,0.0,-1.3350000000000002,-2.75,-0.75
38,7129.0,0.0,-1.3350000000000002,-2.75,-0.45
39,7128.0,0.0,-1.3350000000000002,-2.75,-0.15
40,7127.0,0.0,-1.48,-2.875,-2.25
41,7126.0,0.0,-1.48,-2.875,-1.95
42,7125.0,0.0,-1.48,-2.875,-1.65
43,7124.0,0.0,-1.48,-2.875,-1.35
44,7123.0,0.0,-1.48,-2.875,-1.05
45,7122.0,0.0,-1.48,-2.875,-0.75
46,7121.0,0.0,-1.48,-2.875,-0.45
47,7120.0,0.0,-1.48,-2.875,-0.15
48,7130.0,0.0,-2.08,-2.875,-0.15
49,7142.0,0.0,-2.08,-2.875,-0.45
50,7093.0,0.0,-2.08,-2.875,-0.75
51,7091.0,0.0,-2.08,-2.875,-1.05
52,7064.0,0.0,-2.08,-2.875,-1.35
53,7063.0,0.0,-2.08,-2.875,-1.65
54,7062.0,0.0,-2.08,-2.875,-1.95
55,7061.0,0.0,-2.08,-2.875,-2.25
56,7060.0,0.0,-2.2249999999999996,-2.75,-2.25
57,7059.0,0.0,-2.2249999999999996,-2.75,-1.95
58,7058.0,0.0,-2.2249999999999996,-2.75,-1.65
59,7057.0,0.0,-2.2249999999999996,-2.75,-1.35
60,7056.0,0.0,-2.2249999999999996,-2.75,-1.05
61,7055.0,0.0,-2.2249999999999996,-2.75,-0.75
62,7054.0,0.0,-2.2249999999999996,-2.75,-0.45
63,7053.0,0.0,-2.2249999999999996,-2.75,-0.15
64,7052.0,0.0,-2.37,-2.875,-2.25
65,7051.0,0.0,-2.37,-2.875,-1.95
66,7050.0,0.0,-2.37,-2.875,-1.65
67,7049.0,0.0,-2.37,-2.875,-1.35
68,7048.0,0.0,-2.37,-2.875,-1.05
69,7047.0,0.0,-2.37,-2.875,-0.75
70,7046.0,0.0,-2.37,-2.875,-0.45
71,7045.0,0.0,-2.37,-2.875,-0.15
72,7044.0,0.0,-2.9699999999999998,-2.875,-0.15
73,7065.0,0.0,-2.9699999999999998,-2.875,-0.45
74,7066.0,0.0,-2.9699999999999998,-2.875,-0.75
75,7067.0,0.0,-2.9699999999999998,-2.875,-1.05
76,7068.0,0.0,-2.9699999999999998,-2.875,-1.35
77,7090.0,0.0,-2.9699999999999998,-2.875,-1.65
78,7089.0,0.0,-2.9699999999999998,-2.875,-1.95
79,7088.0,0.0,-2.9699999999999998,-2.875,-2.25
80,7087.0,0.0,-3.115,-2.75,-2.25
81,7086.0,0.0,-3.115,-2.75,-1.95
82,7085.0,0.0,-3.115,-2.75,-1.65
83,7084.0,0.0,-3.115,-2.75,-1.35
84,7083.0,0.0,-3.115,-2.75,-1.05
85,7082.0,0.0,-3.115,-2.75,-0.75
86,7081.0,0.0,-3.115,-2.75,-0.45
87,7092.0,0.0,-3.115,-2.75,-0.15
88,7080.0,0.0,-3.26,-2.875,-2.25
89,7078.0,0.0,-3.26,-2.875,-1.95
90,7077.0,0.0,-3.26,-2.875,-1.65
91,7076.0,0.0,-3.26,-2.875,-1.35
92,7075.0,0.0,-3.26,-2.875,-1.05
93,7074.0,0.0,-3.26,-2.875,-0.75
94,7073.0,0.0,-3.26,-2.875,-0.45
95,7072.0,0.0,-3.26,-2.875,-0.15
96,7071.0,0.0,-3.86,-2.875,-0.15
97,7070.0,0.0,-3.86,-2.875,-0.45
98,7069.0,0.0,-3.86,-2.875,-0.75
99,7079.0,0.0,-3.86,-2.875,-1.05
100,7143.0,0.0,-3.86,-2.875,-1.35
101,7144.0,0.0,-3.86,-2.875,-1.65
102,7145.0,0.0,-3.86,-2.875,-1.95
103,7218.0,0.0,-3.86,-2.875,-2.25
104,7217.0,0.0,-4.005,-2.75,-2.25
105,7216.0,0.0,-4.005,-2.75,-1.95
106,7215.0,0.0,-4.005,-2.75,-1.65
107,7214.0,0.0,-4.005,-2.75,-1.35
108,7213.0,0.0,-4.005,-2.75,-1.05
109,7212.0,0.0,-4.005,-2.75,-0.75
110,7211.0,0.0,-4.005,-2.75,-0.45
111,7210.0,0.0,-4.005,-2.75,-0.15
112,7209.0,0.0,-4.15,-2.875,-2.25
113,7208.0,0.0,-4.15,-2.875,-1.95
114,7207.0,0.0,-4.15,-2.875,-1.65
115,7206.0,0.0,-4.15,-2.875,-1.35
116,7205.0,0.0,-4.15,-2.875,-1.05
117,7204.0,0.0,-4.15,-2.875,-0.75
118,7203.0,0.0,-4.15,-2.875,-0.45
119,7202.0,0.0,-4.15,-2.875,-0.15
120,7201.0,0.0,-4.75,-2.875,-0.15
121,7200.0,0.0,-4.75,-2.875,-0.45
122,7199.0,0.0,-4.75,-2.875,-0.75
123,7198.0,0.0,-4.75,-2.875,-1.05
124,7219.0,0.0,-4.75,-2.875,-1.35
125,7220.0,0.0,-4.75,-2.875,-1.65
126,7221.0,0.0,-4.75,-2.875,-1.95
127,7222.0,0.0,-4.75,-2.875,-2.25
128,7244.0,0.0,-4.895,-2.75,-2.25
129,7243.0,0.0,-4.895,-2.75,-1.95
130,7242.0,0.0,-4.895,-2.75,-1.65
131,7241.0,0.0,-4.895,-2.75,-1.35
132,7240.0,0.0,-4.895,-2.75,-1.05
133,7239.0,0.0,-4.895,-2.75,-0.75
134,7238.0,0.0,-4.895,-2.75,-0.45
135,7237.0,0.0,-4.895,-2.75,-0.15
136,7236.0,0.0,-5.04,-2.875,-2.25
137,7235.0,0.0,-5.04,-2.875,-1.95
138,7197.0,0.0,-5.04,-2.875,-1.65
139,7234.0,0.0,-5.04,-2.875,-1.35
140,7232.0,0.0,-5.04,-2.875,-1.05
141,7231.0,0.0,-5.04,-2.875,-0.75
142,7230.0,0.0,-5.04,-2.875,-0.45
143,7229.0,0.0,-5.04,-2.875,-0.15
144,7228.0,0.0,-5.640000000000001,-2.875,-0.15
145,7227.0,0.0,-5.640000000000001,-2.875,-0.45
146,7226.0,0.0,-5.640000000000001,-2.875,-0.75
147,7225.0,0.0,-5.640000000000001,-2.875,-1.05
148,7224.0,0.0,-5.640000000000001,-2.875,-1.35
149,7223.0,0.0,-5.640000000000001,-2.875,-1.65
150,7233.0,0.0,-5.640000000000001,-2.875,-1.95
151,7196.0,0.0,-5.640000000000001,-2.875,-2.25
152,7195.0,0.0,-5.785,-2.75,-2.25
153,7194.0,0.0,-5.785,-2.75,-1.95
154,7167.0,0.0,-5.785,-2.75,-1.65
155,7166.0,0.0,-5.785,-2.75,-1.35
156,7165.0,0.0,-5.785,-2.75,-1.05
157,7164.0,0.0,-5.785,-2.75,-0.75
158,7163.0,0.0,-5.785,-2.75,-0.45
159,7162.0,0.0,-5.785,-2.75,-0.15
160,7161.0,0.0,-5.93,-2.875,-2.25
161,7160.0,0.0,-5.93,-2.875,-1.95
162,7159.0,0.0,-5.93,-2.875,-1.65
163,7158.0,0.0,-5.93,-2.875,-1.35
164,7168.0,0.0,-5.93,-2.875,-1.05
165,7157.0,0.0,-5.93,-2.875,-0.75
