0,29646.0,1.5065294019080958e-41,-0.225,-0.0045,-0.15
1,13188.0,2.5902094996130156e-41,-0.375,-0.0075,-0.15
2,29648.0,4.047228875153821e-41,-0.225,-0.0045,-0.45
3,13192.0,1.273537060676902e-40,-0.375,-0.0075,-0.45
4,29649.0,2.0381270638691755e-40,-0.225,-0.0045,-0.75
5,13194.0,3.681591421422411e-40,-0.375,-0.0075,-0.75
6,29573.0,4.564059069258909e-40,-0.225,-0.0045,-1.05
7,13122.0,9.541072131898958e-40,-0.375,-0.0075,-1.05
8,29647.0,1.1486186088323715e-39,-0.225,-0.0045,-1.35
9,29652.0,1.5034343840580488e-39,-0.375,-0.0075,-1.35
10,18012.0,2.1518377009001117e-39,-0.225,-0.0045,-1.65
11,13200.0,2.6638048323902927e-39,-0.375,-0.0075,-1.65
12,29584.0,2.6977959078253915e-39,-0.225,-0.0045,-1.95
13,29650.0,2.838428186752747e-39,-0.375,-0.0075,-1.95
14,29612.0,2.8797198026947447e-39,-0.225,-0.0045,-2.25
15,13190.0,3.028839293004786e-39,-0.375,-0.0075,-2.25
16,13125.0,3.534984846809311e-39,-0.075,-0.0015,-0.15
17,29639.0,3.591349287268969e-39,-0.075,-0.0015,-0.45
18,29572.0,3.7042214286477447e-39,-0.075,-0.0015,-0.75
19,13160.0,4.218973143108334e-39,-0.075,-0.0015,-1.05
20,16710.0,4.562292132434152e-39,-0.075,-0.0015,-1.35
21,29653.0,4.6241839876698255e-39,-0.075,-0.0015,-1.65
22,1524.0,4.85476411884936e-39,-0.075,-0.0015,-1.95
23,29606.0,4.923743348313018e-39,-0.075,-0.0015,-2.25
24,13196.0,5.7660365464501966e-39,-0.525,-0.0105,-0.15
25,13175.0,5.95775168639884e-39,-0.675,-0.0135,-0.15
26,16863.0,6.211744255234455e-39,-0.525,-0.0105,-0.45
27,29567.0,6.242661825603313e-39,-0.675,-0.0135,-0.45
28,29575.0,6.372185869161043e-39,-0.525,-0.0105,-0.75
29,29607.0,7.068473606020593e-39,-0.675,-0.0135,-0.75
30,29638.0,7.32801457314243e-39,-0.525,-0.0105,-1.05
31,18008.0,7.44499586733894e-39,-0.675,-0.0135,-1.05
32,381.0,8.277919258274832e-39,-0.525,-0.0105,-1.35
33,29651.0,8.685884677676492e-39,-0.675,-0.0135,-1.35
34,16864.0,8.960238906230119e-39,-0.525,-0.0105,-1.65
35,13120.0,8.969638787459213e-39,-0.675,-0.0135,-1.65
36,228.0,9.353539669632063e-39,-0.525,-0.0105,-1.95
37,13173.0,1.0085149421912083e-38,-0.675,-0.0135,-1.95
38,1531.0,1.0169579451724998e-38,-0.525,-0.0105,-2.25
39,13150.0,1.0250961149514277e-38,-0.675,-0.0135,-2.25
40,18007.0,1.0930084340221575e-38,-0.825,-0.0165,-0.15
41,13202.0,1.165832809224479e-38,-0.9750000000000001,-0.0195,-0.15
42,29624.0,1.1764127843308548e-38,-0.825,-0.0165,-0.45
43,382.0,1.2241426638039803e-38,-0.9750000000000001,-0.0195,-0.45
44,13148.0,1.2317320503497628e-38,-0.825,-0.0165,-0.75
45,13110.0,1.2445458276352948e-38,-0.9750000000000001,-0.0195,-0.75
46,18010.0,1.2510055377856475e-38,-0.825,-0.0165,-1.05
